"Mês/Ano";"Ação Orçamentária";"Programa Orçamentário";"Função";"Tipo de Favorecido";"UF";"Município";"Valor Transferido";
"07/2017";"1P95 - APOIO A ELABORACAO DE PLANOS E PROJETOS DE SANEAMENTO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Estadual ou do Distrito Federal";"ES";"VITÓRIA";"R$ 321.639,41";
"01/2015";"1P95 - APOIO A ELABORACAO DE PLANOS E PROJETOS DE SANEAMENTO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"FORTALECIMENTO DA GESTÃO URBANA";"17 - Saneamento";"Administração Pública Municipal";"ES";"VITÓRIA";"R$ 106.929,58";
"01/2015";"10SG - APOIO A SISTEMAS DE DRENAGEM URBANA SUSTENTAVEL E DE MANEJO DE AGUAS PLUVIAIS EM MUNICIPIOS CRITICOS SUJEITOS A EVENTOS RECORRENTES DE INUNDACOES, ENXURRADAS E ALAGAMENTOS";"GESTAO DE RISCOS E DE DESASTRES";"17 - Saneamento";"Administração Pública Municipal";"ES";"SERRA";"R$ 376.396,65";
"10/2014";"10S5 - APOIO A EMPREENDIMENTOS DE SANEAMENTO INTEGRADO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU MUNICIPIOS INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Municipal";"ES";"VIANA";"R$ 605.719,09";
"04/2016";"10SG - APOIO A SISTEMAS DE DRENAGEM URBANA SUSTENTAVEL E DE MANEJO DE AGUAS PLUVIAIS EM MUNICIPIOS CRITICOS SUJEITOS A EVENTOS RECORRENTES DE INUNDACOES, ENXURRADAS E ALAGAMENTOS";"DRENAGEM URBANA E CONTROLE DE EROSÃO MARÍTIMA E FLUVIAL";"17 - Saneamento";"Administração Pública Municipal";"ES";"VILA VELHA";"R$ 3.010.239,36";
"12/2014";"1P95 - APOIO A ELABORACAO DE PLANOS E PROJETOS DE SANEAMENTO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Estadual ou do Distrito Federal";"ES";"VITÓRIA";"R$ 95.578,85";
"08/2018";"1N08 - APOIO A IMPLANTACAO, AMPLIACAO OU MELHORIAS DE SISTEMAS DE ESGOTAMENTO SANITARIO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU MUNICIPIOS INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Estadual ou do Distrito Federal";"ES";"VITÓRIA";"R$ 1.251.606,24";
"08/2018";"10S5 - APOIO A EMPREENDIMENTOS DE SANEAMENTO INTEGRADO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU MUNICIPIOS INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Municipal";"ES";"VITÓRIA";"R$ 1.284.137,67";
"05/2016";"10SG - APOIO A SISTEMAS DE DRENAGEM URBANA SUSTENTAVEL E DE MANEJO DE AGUAS PLUVIAIS EM MUNICIPIOS CRITICOS SUJEITOS A EVENTOS RECORRENTES DE INUNDACOES, ENXURRADAS E ALAGAMENTOS";"GESTAO DE RISCOS E DE DESASTRES";"17 - Saneamento";"Administração Pública Municipal";"ES";"SERRA";"R$ 667.765,30";
"09/2017";"1N08 - APOIO A IMPLANTACAO, AMPLIACAO OU MELHORIAS DE SISTEMAS DE ESGOTAMENTO SANITARIO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU MUNICIPIOS INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Municipal";"ES";"COLATINA";"R$ 210.871,84";
"12/2018";"1N08 - APOIO A IMPLANTACAO, AMPLIACAO OU MELHORIAS DE SISTEMAS DE ESGOTAMENTO SANITARIO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU MUNICIPIOS INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Estadual ou do Distrito Federal";"ES";"VITÓRIA";"R$ 593.724,26";
"05/2015";"10S5 - APOIO A EMPREENDIMENTOS DE SANEAMENTO INTEGRADO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU MUNICIPIOS INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Municipal";"ES";"VIANA";"R$ 36.541,00";
"09/2016";"10SG - APOIO A SISTEMAS DE DRENAGEM URBANA SUSTENTAVEL E DE MANEJO DE AGUAS PLUVIAIS EM MUNICIPIOS CRITICOS SUJEITOS A EVENTOS RECORRENTES DE INUNDACOES, ENXURRADAS E ALAGAMENTOS";"GESTAO DE RISCOS E DE DESASTRES";"17 - Saneamento";"Administração Pública Municipal";"ES";"SERRA";"R$ 817.755,11";
"05/2016";"1P95 - APOIO A ELABORACAO DE PLANOS E PROJETOS DE SANEAMENTO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Municipal";"ES";"VITÓRIA";"R$ 233.733,69";
"09/2014";"10S5 - APOIO A EMPREENDIMENTOS DE SANEAMENTO INTEGRADO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU MUNICIPIOS INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Municipal";"ES";"VIANA";"R$ 1.095.424,31";
"01/2016";"10SC - APOIO A IMPLANTACAO, AMPLIACAO OU MELHORIAS EM SISTEMAS DE ABASTECIMENTO DE AGUA EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU MUNICIPIOS INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"SERVIÇOS URBANOS DE ÁGUA E ESGOTO";"17 - Saneamento";"Administração Pública Estadual ou do Distrito Federal";"ES";"VITÓRIA";"R$ 855.632,07";
"12/2017";"1N08 - APOIO A IMPLANTACAO, AMPLIACAO OU MELHORIAS DE SISTEMAS DE ESGOTAMENTO SANITARIO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU MUNICIPIOS INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Municipal";"ES";"COLATINA";"R$ 1.158.666,49";
"09/2014";"1P95 - APOIO A ELABORACAO DE PLANOS E PROJETOS DE SANEAMENTO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Municipal";"ES";"VIANA";"R$ 81.236,33";
"08/2017";"1N08 - APOIO A IMPLANTACAO, AMPLIACAO OU MELHORIAS DE SISTEMAS DE ESGOTAMENTO SANITARIO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU MUNICIPIOS INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Municipal";"ES";"COLATINA";"R$ 497.493,44";
"05/2015";"10SG - APOIO A SISTEMAS DE DRENAGEM URBANA SUSTENTAVEL E DE MANEJO DE AGUAS PLUVIAIS EM MUNICIPIOS CRITICOS SUJEITOS A EVENTOS RECORRENTES DE INUNDACOES, ENXURRADAS E ALAGAMENTOS";"GESTAO DE RISCOS E DE DESASTRES";"17 - Saneamento";"Administração Pública Municipal";"ES";"SERRA";"R$ 68.743,00";
"01/2015";"0650 - APOIO A SISTEMAS PUBLICOS CONSORCIADOS DE MANEJO DE RESIDUOS SOLIDOS EM MUNICIPIOS COM MAIS DE 50 MIL HABITANTES OU INTEGRANTES DE REGIOES METROPOLITANAS";"RESÍDUOS SÓLIDOS URBANOS";"17 - Saneamento";"Administração Pública Municipal";"ES";"SERRA";"R$ 1.560,00";
"01/2016";"1P95 - APOIO A ELABORACAO DE PLANOS E PROJETOS DE SANEAMENTO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Estadual ou do Distrito Federal";"ES";"VITÓRIA";"R$ 4.024,95";
"04/2015";"10SG - APOIO A SISTEMAS DE DRENAGEM URBANA SUSTENTAVEL E DE MANEJO DE AGUAS PLUVIAIS EM MUNICIPIOS CRITICOS SUJEITOS A EVENTOS RECORRENTES DE INUNDACOES, ENXURRADAS E ALAGAMENTOS";"GESTAO DE RISCOS E DE DESASTRES";"17 - Saneamento";"Administração Pública Estadual ou do Distrito Federal";"ES";"VITÓRIA";"R$ 2.574.112,21";
"05/2014";"10S5 - APOIO A EMPREENDIMENTOS DE SANEAMENTO INTEGRADO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU MUNICIPIOS INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Municipal";"ES";"VIANA";"R$ 180.987,57";
"01/2016";"10SG - APOIO A SISTEMAS DE DRENAGEM URBANA SUSTENTAVEL E DE MANEJO DE AGUAS PLUVIAIS EM MUNICIPIOS CRITICOS SUJEITOS A EVENTOS RECORRENTES DE INUNDACOES, ENXURRADAS E ALAGAMENTOS";"GESTAO DE RISCOS E DE DESASTRES";"17 - Saneamento";"Administração Pública Municipal";"ES";"VILA VELHA";"R$ 1.070.000,00";
"03/2016";"1P95 - APOIO A ELABORACAO DE PLANOS E PROJETOS DE SANEAMENTO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Municipal";"ES";"VIANA";"R$ 35.881,86";
"01/2015";"1P95 - APOIO A ELABORACAO DE PLANOS E PROJETOS DE SANEAMENTO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Estadual ou do Distrito Federal";"ES";"VITÓRIA";"R$ 564.573,38";
"04/2016";"1P95 - APOIO A ELABORACAO DE PLANOS E PROJETOS DE SANEAMENTO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Municipal";"ES";"VIANA";"R$ 13.160,00";
"07/2017";"1P95 - APOIO A ELABORACAO DE PLANOS E PROJETOS DE SANEAMENTO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Municipal";"ES";"VITÓRIA";"R$ 168.236,07";
"09/2014";"10SG - APOIO A SISTEMAS DE DRENAGEM URBANA SUSTENTAVEL E DE MANEJO DE AGUAS PLUVIAIS EM MUNICIPIOS CRITICOS SUJEITOS A EVENTOS RECORRENTES DE INUNDACOES, ENXURRADAS E ALAGAMENTOS";"GESTAO DE RISCOS E DE DESASTRES";"17 - Saneamento";"Administração Pública Municipal";"ES";"SERRA";"R$ 115.211,58";
"09/2018";"10SC - APOIO A IMPLANTACAO, AMPLIACAO OU MELHORIAS EM SISTEMAS DE ABASTECIMENTO DE AGUA EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU MUNICIPIOS INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Estadual ou do Distrito Federal";"ES";"VITÓRIA";"R$ 654.144,48";
"01/2016";"1P95 - APOIO A ELABORACAO DE PLANOS E PROJETOS DE SANEAMENTO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Municipal";"ES";"VIANA";"R$ 24.440,69";
"07/2017";"10SG - APOIO A SISTEMAS DE DRENAGEM URBANA SUSTENTAVEL E DE MANEJO DE AGUAS PLUVIAIS EM MUNICIPIOS CRITICOS SUJEITOS A EVENTOS RECORRENTES DE INUNDACOES, ENXURRADAS E ALAGAMENTOS";"DRENAGEM URBANA E CONTROLE DE EROSÃO MARÍTIMA E FLUVIAL";"17 - Saneamento";"Administração Pública Municipal";"ES";"VILA VELHA";"R$ 360.786,61";
"02/2016";"10SG - APOIO A SISTEMAS DE DRENAGEM URBANA SUSTENTAVEL E DE MANEJO DE AGUAS PLUVIAIS EM MUNICIPIOS CRITICOS SUJEITOS A EVENTOS RECORRENTES DE INUNDACOES, ENXURRADAS E ALAGAMENTOS";"DRENAGEM URBANA E CONTROLE DE EROSÃO MARÍTIMA E FLUVIAL";"17 - Saneamento";"Administração Pública Municipal";"ES";"VILA VELHA";"R$ 105.991,58";
"12/2014";"10S5 - APOIO A EMPREENDIMENTOS DE SANEAMENTO INTEGRADO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU MUNICIPIOS INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Municipal";"ES";"VIANA";"R$ 14.524,90";
"01/2017";"10SG - APOIO A SISTEMAS DE DRENAGEM URBANA SUSTENTAVEL E DE MANEJO DE AGUAS PLUVIAIS EM MUNICIPIOS CRITICOS SUJEITOS A EVENTOS RECORRENTES DE INUNDACOES, ENXURRADAS E ALAGAMENTOS";"GESTAO DE RISCOS E DE DESASTRES";"17 - Saneamento";"Administração Pública Estadual ou do Distrito Federal";"ES";"VITÓRIA";"R$ 21.032,64";
"05/2017";"10SG - APOIO A SISTEMAS DE DRENAGEM URBANA SUSTENTAVEL E DE MANEJO DE AGUAS PLUVIAIS EM MUNICIPIOS CRITICOS SUJEITOS A EVENTOS RECORRENTES DE INUNDACOES, ENXURRADAS E ALAGAMENTOS";"DRENAGEM URBANA E CONTROLE DE EROSÃO MARÍTIMA E FLUVIAL";"17 - Saneamento";"Administração Pública Municipal";"ES";"VILA VELHA";"R$ 211.410,03";
"07/2014";"1P95 - APOIO A ELABORACAO DE PLANOS E PROJETOS DE SANEAMENTO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"FORTALECIMENTO DA GESTÃO URBANA";"17 - Saneamento";"Administração Pública Municipal";"ES";"VITÓRIA";"R$ 24.181,60";
"08/2014";"10S5 - APOIO A EMPREENDIMENTOS DE SANEAMENTO INTEGRADO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU MUNICIPIOS INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Municipal";"ES";"VITÓRIA";"R$ 109.349,82";
"06/2017";"1N08 - APOIO A IMPLANTACAO, AMPLIACAO OU MELHORIAS DE SISTEMAS DE ESGOTAMENTO SANITARIO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU MUNICIPIOS INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Municipal";"ES";"COLATINA";"R$ 212.426,72";
"05/2015";"1P95 - APOIO A ELABORACAO DE PLANOS E PROJETOS DE SANEAMENTO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Municipal";"ES";"VITÓRIA";"R$ 94.249,89";
"11/2015";"10S5 - APOIO A EMPREENDIMENTOS DE SANEAMENTO INTEGRADO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU MUNICIPIOS INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Municipal";"ES";"VIANA";"R$ 271.956,67";
"10/2014";"10SC - APOIO A IMPLANTACAO, AMPLIACAO OU MELHORIAS EM SISTEMAS DE ABASTECIMENTO DE AGUA EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU MUNICIPIOS INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Estadual ou do Distrito Federal";"ES";"VITÓRIA";"R$ 561.966,53";
"07/2015";"1P95 - APOIO A ELABORACAO DE PLANOS E PROJETOS DE SANEAMENTO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Municipal";"ES";"VITÓRIA";"R$ 482.058,96";
"08/2014";"10SC - APOIO A IMPLANTACAO, AMPLIACAO OU MELHORIAS EM SISTEMAS DE ABASTECIMENTO DE AGUA EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU MUNICIPIOS INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Estadual ou do Distrito Federal";"ES";"VITÓRIA";"R$ 314.681,47";
"03/2016";"10SG - APOIO A SISTEMAS DE DRENAGEM URBANA SUSTENTAVEL E DE MANEJO DE AGUAS PLUVIAIS EM MUNICIPIOS CRITICOS SUJEITOS A EVENTOS RECORRENTES DE INUNDACOES, ENXURRADAS E ALAGAMENTOS";"GESTAO DE RISCOS E DE DESASTRES";"17 - Saneamento";"Administração Pública Municipal";"ES";"VILA VELHA";"R$ 184.885,11";
"07/2016";"10SC - APOIO A IMPLANTACAO, AMPLIACAO OU MELHORIAS EM SISTEMAS DE ABASTECIMENTO DE AGUA EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU MUNICIPIOS INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Estadual ou do Distrito Federal";"ES";"VITÓRIA";"R$ 35.308,31";
"11/2017";"10S5 - APOIO A EMPREENDIMENTOS DE SANEAMENTO INTEGRADO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU MUNICIPIOS INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"SERVIÇOS URBANOS DE ÁGUA E ESGOTO";"17 - Saneamento";"Administração Pública Municipal";"ES";"VIANA";"R$ 47.605,33";
"06/2017";"1P95 - APOIO A ELABORACAO DE PLANOS E PROJETOS DE SANEAMENTO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Municipal";"ES";"VITÓRIA";"R$ 93.021,28";
"03/2014";"1P95 - APOIO A ELABORACAO DE PLANOS E PROJETOS DE SANEAMENTO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Municipal";"ES";"VITÓRIA";"R$ 16.000,00";
"10/2018";"10SC - APOIO A IMPLANTACAO, AMPLIACAO OU MELHORIAS EM SISTEMAS DE ABASTECIMENTO DE AGUA EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU MUNICIPIOS INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Estadual ou do Distrito Federal";"ES";"VITÓRIA";"R$ 715.339,09";
"07/2016";"10SG - APOIO A SISTEMAS DE DRENAGEM URBANA SUSTENTAVEL E DE MANEJO DE AGUAS PLUVIAIS EM MUNICIPIOS CRITICOS SUJEITOS A EVENTOS RECORRENTES DE INUNDACOES, ENXURRADAS E ALAGAMENTOS";"GESTAO DE RISCOS E DE DESASTRES";"17 - Saneamento";"Administração Pública Municipal";"ES";"SERRA";"R$ 185.243,59";
"12/2017";"10SG - APOIO A SISTEMAS DE DRENAGEM URBANA SUSTENTAVEL E DE MANEJO DE AGUAS PLUVIAIS EM MUNICIPIOS CRITICOS SUJEITOS A EVENTOS RECORRENTES DE INUNDACOES, ENXURRADAS E ALAGAMENTOS";"DRENAGEM URBANA E CONTROLE DE EROSÃO MARÍTIMA E FLUVIAL";"17 - Saneamento";"Administração Pública Municipal";"ES";"VILA VELHA";"R$ 4.365.092,25";
"05/2018";"10SC - APOIO A IMPLANTACAO, AMPLIACAO OU MELHORIAS EM SISTEMAS DE ABASTECIMENTO DE AGUA EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU MUNICIPIOS INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Estadual ou do Distrito Federal";"ES";"VITÓRIA";"R$ 659.322,09";
"08/2015";"1P95 - APOIO A ELABORACAO DE PLANOS E PROJETOS DE SANEAMENTO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Municipal";"ES";"VITÓRIA";"R$ 8.114,44";
"03/2015";"10SG - APOIO A SISTEMAS DE DRENAGEM URBANA SUSTENTAVEL E DE MANEJO DE AGUAS PLUVIAIS EM MUNICIPIOS CRITICOS SUJEITOS A EVENTOS RECORRENTES DE INUNDACOES, ENXURRADAS E ALAGAMENTOS";"GESTAO DE RISCOS E DE DESASTRES";"17 - Saneamento";"Administração Pública Municipal";"ES";"VILA VELHA";"R$ 253.152,83";
"07/2016";"10SG - APOIO A SISTEMAS DE DRENAGEM URBANA SUSTENTAVEL E DE MANEJO DE AGUAS PLUVIAIS EM MUNICIPIOS CRITICOS SUJEITOS A EVENTOS RECORRENTES DE INUNDACOES, ENXURRADAS E ALAGAMENTOS";"DRENAGEM URBANA E CONTROLE DE EROSÃO MARÍTIMA E FLUVIAL";"17 - Saneamento";"Administração Pública Municipal";"ES";"VILA VELHA";"R$ 667.367,62";
"08/2015";"10SG - APOIO A SISTEMAS DE DRENAGEM URBANA SUSTENTAVEL E DE MANEJO DE AGUAS PLUVIAIS EM MUNICIPIOS CRITICOS SUJEITOS A EVENTOS RECORRENTES DE INUNDACOES, ENXURRADAS E ALAGAMENTOS";"GESTAO DE RISCOS E DE DESASTRES";"17 - Saneamento";"Administração Pública Municipal";"ES";"VILA VELHA";"R$ 515.486,46";
"04/2015";"1P95 - APOIO A ELABORACAO DE PLANOS E PROJETOS DE SANEAMENTO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública";"ES";"COLATINA";"R$ 229.571,22";
"04/2017";"10SG - APOIO A SISTEMAS DE DRENAGEM URBANA SUSTENTAVEL E DE MANEJO DE AGUAS PLUVIAIS EM MUNICIPIOS CRITICOS SUJEITOS A EVENTOS RECORRENTES DE INUNDACOES, ENXURRADAS E ALAGAMENTOS";"DRENAGEM URBANA E CONTROLE DE EROSÃO MARÍTIMA E FLUVIAL";"17 - Saneamento";"Administração Pública Municipal";"ES";"VILA VELHA";"R$ 59.377,80";
"03/2015";"10SG - APOIO A SISTEMAS DE DRENAGEM URBANA SUSTENTAVEL E DE MANEJO DE AGUAS PLUVIAIS EM MUNICIPIOS CRITICOS SUJEITOS A EVENTOS RECORRENTES DE INUNDACOES, ENXURRADAS E ALAGAMENTOS";"DRENAGEM URBANA E CONTROLE DE EROSÃO MARÍTIMA E FLUVIAL";"17 - Saneamento";"Administração Pública Municipal";"ES";"SERRA";"R$ 754.202,65";
"01/2016";"10S5 - APOIO A EMPREENDIMENTOS DE SANEAMENTO INTEGRADO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU MUNICIPIOS INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"SERVIÇOS URBANOS DE ÁGUA E ESGOTO";"17 - Saneamento";"Administração Pública Municipal";"ES";"VIANA";"R$ 179.674,60";
"04/2017";"1N08 - APOIO A IMPLANTACAO, AMPLIACAO OU MELHORIAS DE SISTEMAS DE ESGOTAMENTO SANITARIO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU MUNICIPIOS INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"SERVIÇOS URBANOS DE ÁGUA E ESGOTO";"17 - Saneamento";"Administração Pública Municipal";"ES";"COLATINA";"R$ 99.367,15";
